player0_rank,player0_rank_points,player0_hand,player1_rank,player1_rank_points,player1_hand,surface,tourney_level,round,best_of,label,rank_diff,rank_points_diff,ht_diff,age_diff
-0.2575061018972119,-0.35955679701920934,0,-0.5730865460208444,-0.0033132696593095663,1,1,0,3,0,0,0.2587386288910772,-0.2760655696536617,-1.0370760633852736,-0.7374894916019337
-0.6460023852741476,0.2508424431975598,1,-0.5465832257694813,-0.06016292385413419,1,1,0,9,0,1,-0.06852643800771728,0.24120240485508612,0.21058517096345347,0.7573584770610963
-0.14005373715534764,-0.42263939566365893,1,-0.25504670300448706,-0.3575763779049535,0,1,0,9,0,1,0.09510609544167994,-0.04932434230374255,1.35427463578312,-0.33148140134777754
-0.5556544123957904,-0.06096583010214808,1,-0.25504670300448706,-0.3575763779049535,0,1,0,2,0,1,-0.2321589714571145,0.23095947466679406,0.5225004795506353,-0.47912070689474356
-0.03163616970131907,-0.4803149144242985,1,0.21317862143626118,-0.5736050638452871,1,2,0,7,0,1,-0.19658668157681075,0.07405640769159333,0.002641631905332292,1.1449116541218813
0.4020341001147952,-0.6136895515582776,0,-0.0430201409935822,-0.47247252111975696,0,2,0,7,0,1,0.3512265825798669,-0.10798839701850603,0.3145569404925141,-0.885128797148899
-0.42013245307825475,-0.24720969276671348,1,0.14250310076595957,-0.5532588718176656,1,2,0,7,0,1,-0.44559271073893697,0.23887446617592883,2.1860487920156046,-1.1065877554693484
-0.347854074775569,-0.3048852115273531,1,-0.5377487856856936,-0.07332810693083042,0,2,0,7,0,1,0.1591362172262267,-0.17922332060071883,-0.8291325243271525,0.3698053000003106
0.20326855978240946,-0.5740376324103379,1,0.09833090034702105,-0.5460778628667404,1,2,0,7,0,1,0.08087717948955844,-0.019992314946360806,0.002641631905332292,-0.07311261664058752
0.05871180317703806,-0.5301802066861016,1,-0.16670230216661006,-0.4090402753865842,1,2,0,7,0,1,0.18047959115440892,-0.09262400173606797,-0.5172172157399707,0.5174446055472766
-0.2032973181701976,-0.3974063562058791,1,0.18667530118489808,-0.5688177245446703,1,2,0,7,0,1,-0.31041800919378276,0.13458281334968264,-1.3489913719724553,0.4805347791605346
-0.05874056156482621,-0.46709760804165196,1,-0.4759077050991796,-0.2091688595858324,1,2,0,7,0,1,0.3369976666277454,-0.19924359324147142,0.002641631905332292,-0.6821247520218213
-0.5737240069714619,-0.03633357729812492,1,0.12483422059838416,-0.5472746976918946,0,2,0,7,0,0,-0.5523095803798482,0.3976398840944554,0.6264722490796959,-1.051223015889236
-0.15812333173101906,-0.4292480488549822,0,0.08949646026323335,-0.5371016016780839,1,2,0,7,0,0,-0.19658668157681075,0.08523051335154828,1.35427463578312,0.22216599445334456
-0.36592366935124043,-0.30007891829729977,0,3.137378289169991,-0.762704966219651,1,2,0,7,0,1,-2.8147072167671663,0.36085845296377034,-1.3489913719724553,-2.15851780749148
0.8085999780674022,-0.6761713635489706,0,-0.39639774434509034,-0.2755931923818906,1,2,0,7,0,1,0.9559555105450307,-0.30958788663352654,0.002641631905332292,-0.09156752983395786
0.23037295164591662,-0.5770415656791212,0,-0.14903342199903463,-0.43058330223935987,1,2,0,7,0,1,0.3014253767474417,-0.11217868664098914,0.5225004795506353,-0.2761166617676652
0.4291384919783023,-0.6178950581345742,1,-0.4847421451829674,-0.2079720247606782,1,2,0,7,0,1,0.7282928553110866,-0.3170372904068298,0.21058517096345347,-0.774399317988675
-0.08584495342833334,-0.45808580823530204,1,-0.42290106459645344,-0.24447548692788137,1,2,0,7,0,1,0.2729675448431987,-0.1647901007899437,0.834415788137817,0.5728093451273889
1.883740855319852,-0.7362500289246368,0,0.20434418135247348,-0.5718098116075557,1,2,0,7,0,1,1.318792867324129,-0.12568073098010135,-0.8291325243271525,-0.9774033631157534
